,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
21,0.45387357473373413,0.7295514345169067,9.382969778926054e-07,0.40288209915161133,0.7314807176589966,-0.03812805563211441,0.3540784418582916,0.7186287045478821,-0.06981773674488068,0.30557575821876526,0.7344697713851929,-0.09993638843297958,0.2612730860710144,0.7610765695571899,-0.13053886592388153,0.3510289490222931,0.4821106791496277,-0.049402300268411636,0.33920013904571533,0.35265958309173584,-0.07743081450462341,0.33200395107269287,0.26960432529449463,-0.1011616587638855,0.3278903365135193,0.19928300380706787,-0.1186852753162384,0.3910118341445923,0.4571630358695984,-0.05190310627222061,0.3780432343482971,0.31832849979400635,-0.07845550030469894,0.36735647916793823,0.22379876673221588,-0.1028323769569397,0.3602461814880371,0.15157032012939453,-0.12121190875768661,0.4343011975288391,0.4663524627685547,-0.05734800174832344,0.4361449182033539,0.34720540046691895,-0.09185073524713516,0.43118318915367126,0.36527785658836365,-0.1100921779870987,0.4236500859260559,0.4101191759109497,-0.11773688346147537,0.4769062399864197,0.4989267587661743,-0.06519430875778198,0.48766589164733887,0.4147377908229828,-0.0981658324599266,0.484822154045105,0.41894569993019104,-0.10912631452083588,0.47477835416793823,0.453923761844635,-0.11213794350624084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.4571949243545532,0.7468185424804688,9.315983788837912e-07,0.4067326486110687,0.7492955923080444,-0.034502625465393066,0.35799047350883484,0.7330597639083862,-0.06450895220041275,0.3099786043167114,0.7480137348175049,-0.09386255592107773,0.2650979161262512,0.7745269536972046,-0.12375485897064209,0.3572637438774109,0.49652066826820374,-0.04541541635990143,0.3466825485229492,0.36689597368240356,-0.07144822180271149,0.3396846055984497,0.28379011154174805,-0.09350399672985077,0.33506718277931213,0.21332162618637085,-0.11017812043428421,0.39683520793914795,0.4733133316040039,-0.04969943314790726,0.3845215439796448,0.33129751682281494,-0.07438210397958755,0.374149352312088,0.2362714409828186,-0.0973595604300499,0.36727532744407654,0.16112884879112244,-0.1150406152009964,0.44027945399284363,0.48421511054039,-0.05664472281932831,0.4428408145904541,0.3611025810241699,-0.08997566998004913,0.4376935660839081,0.38289499282836914,-0.10688085854053497,0.43006467819213867,0.4281061887741089,-0.11368441581726074,0.4838142395019531,0.5179142951965332,-0.06576027721166611,0.495301753282547,0.4281085729598999,-0.09819921851158142,0.49006015062332153,0.43427592515945435,-0.10845848172903061,0.47798144817352295,0.4708457887172699,-0.11102123558521271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.47427332401275635,0.7647513151168823,9.80609115686093e-07,0.4196928143501282,0.7618632316589355,-0.03542879968881607,0.370077520608902,0.7470529079437256,-0.06741191446781158,0.3198587894439697,0.7653340697288513,-0.09937945753335953,0.27463558316230774,0.795632004737854,-0.1317341923713684,0.3707234263420105,0.5076847672462463,-0.04661041498184204,0.3599836528301239,0.3763052821159363,-0.07505658268928528,0.35418158769607544,0.29340046644210815,-0.09860435873270035,0.34996601939201355,0.2213657796382904,-0.11623307317495346,0.41172870993614197,0.4841126799583435,-0.05157690495252609,0.399982750415802,0.3390553593635559,-0.07984766364097595,0.39069435000419617,0.2489832043647766,-0.10357864946126938,0.3829807639122009,0.16717582941055298,-0.12115021049976349,0.4563193619251251,0.49673524498939514,-0.05904145911335945,0.4582655727863312,0.3781996965408325,-0.09392079710960388,0.45166924595832825,0.43125131726264954,-0.10393364727497101,0.4431191086769104,0.4896318316459656,-0.10485406965017319,0.5008226633071899,0.5340002179145813,-0.06920008361339569,0.5113168358802795,0.4449494481086731,-0.0993536189198494,0.5016188621520996,0.4675244390964508,-0.10286183655261993,0.4872651696205139,0.5097566843032837,-0.100224569439888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.4792998433113098,0.7686256170272827,1.0146908380193054e-06,0.4248165190219879,0.7655330896377563,-0.03595628961920738,0.37473607063293457,0.7493021488189697,-0.0683889091014862,0.3234690725803375,0.7678176164627075,-0.1008303165435791,0.2770732641220093,0.7967779636383057,-0.13356561958789825,0.37480658292770386,0.5102514028549194,-0.04648643732070923,0.36563640832901,0.3786590099334717,-0.07462895661592484,0.36049559712409973,0.29478150606155396,-0.09808535873889923,0.3563285768032074,0.22102126479148865,-0.11594640463590622,0.41604819893836975,0.48686328530311584,-0.05163475498557091,0.40498897433280945,0.34105342626571655,-0.07965368032455444,0.39693865180015564,0.24962124228477478,-0.1029309332370758,0.38977891206741333,0.16591930389404297,-0.12028367072343826,0.4609082043170929,0.499819815158844,-0.059387341141700745,0.46337437629699707,0.3828941583633423,-0.09437312930822372,0.4567146897315979,0.4421870708465576,-0.10309340804815292,0.447040855884552,0.5038807392120361,-0.10305093228816986,0.5057165622711182,0.5367715358734131,-0.06998530775308609,0.5157386660575867,0.4491177201271057,-0.10034586489200592,0.5055348873138428,0.47683483362197876,-0.10306210815906525,0.48997122049331665,0.5222934484481812,-0.09984403103590012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.4813782870769501,0.7706342935562134,1.001174382508907e-06,0.42693114280700684,0.7720878720283508,-0.03554728999733925,0.3763904571533203,0.7543618083000183,-0.06710180640220642,0.3244425356388092,0.769135057926178,-0.09893041104078293,0.27810508012771606,0.7972115874290466,-0.13131333887577057,0.37831369042396545,0.515510082244873,-0.045285508036613464,0.37028321623802185,0.38302579522132874,-0.07298795878887177,0.3648429214954376,0.2978018522262573,-0.0960773378610611,0.3594483435153961,0.22395390272140503,-0.11391369253396988,0.4200344979763031,0.4925735592842102,-0.051236238330602646,0.409406840801239,0.3457337021827698,-0.07930989563465118,0.4018452763557434,0.25801384449005127,-0.10302619636058807,0.3932093679904938,0.17535808682441711,-0.12061353772878647,0.46508845686912537,0.5044494271278381,-0.05956064909696579,0.4678773283958435,0.38625434041023254,-0.0957382395863533,0.46052226424217224,0.45590728521347046,-0.10330162942409515,0.448394238948822,0.5219179391860962,-0.10211897641420364,0.5086628198623657,0.5413715243339539,-0.07065868377685547,0.5163270235061646,0.45679983496665955,-0.10229938477277756,0.5052258372306824,0.49609941244125366,-0.10347484052181244,0.4887402653694153,0.5496193766593933,-0.09877730160951614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.481808602809906,0.7709270119667053,9.63368051998259e-07,0.4273967444896698,0.7706565856933594,-0.036614079028367996,0.3765617609024048,0.7526686787605286,-0.06904108077287674,0.32468223571777344,0.7689928412437439,-0.10193987935781479,0.2778506278991699,0.7940682172775269,-0.1354781836271286,0.3803682327270508,0.512548565864563,-0.0466727651655674,0.3710208833217621,0.3826524615287781,-0.07559196650981903,0.36689069867134094,0.2983170747756958,-0.09952820092439651,0.3632221221923828,0.22372335195541382,-0.11773104965686798,0.42187929153442383,0.4902535378932953,-0.05245122313499451,0.4106209874153137,0.3446364402770996,-0.08072047680616379,0.40235644578933716,0.25551095604896545,-0.10428357869386673,0.3930460810661316,0.17092838883399963,-0.12190969288349152,0.46587419509887695,0.5027861595153809,-0.06089654192328453,0.468820720911026,0.3835654556751251,-0.09630650281906128,0.46300938725471497,0.45508843660354614,-0.10303549468517303,0.45178747177124023,0.5198959708213806,-0.1016419529914856,0.5085426568984985,0.5402114987373352,-0.07243919372558594,0.5163571238517761,0.4565381407737732,-0.10284233093261719,0.5061373114585876,0.49969616532325745,-0.10343270003795624,0.49013015627861023,0.553102970123291,-0.0986967533826828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.48128369450569153,0.7677257657051086,9.63155684985395e-07,0.4280431270599365,0.7664601802825928,-0.03451263904571533,0.37815943360328674,0.7437938451766968,-0.06523605436086655,0.32840457558631897,0.7575186491012573,-0.09693647176027298,0.2839219570159912,0.7864984273910522,-0.12920048832893372,0.38115882873535156,0.5104373097419739,-0.04207388684153557,0.3724287748336792,0.37965989112854004,-0.0687459260225296,0.36815202236175537,0.2952921986579895,-0.09027960896492004,0.36351826786994934,0.22245252132415771,-0.1065697968006134,0.4227863550186157,0.4898305833339691,-0.04876432940363884,0.41086918115615845,0.34435197710990906,-0.07549667358398438,0.4027029573917389,0.2550787329673767,-0.0970313772559166,0.39293649792671204,0.17165160179138184,-0.11259683966636658,0.4669772982597351,0.5035381317138672,-0.05821695923805237,0.46712666749954224,0.384679913520813,-0.09355129301548004,0.46320241689682007,0.4561908543109894,-0.09966189414262772,0.45384570956230164,0.5206758379936218,-0.09693115204572678,0.5099906325340271,0.5413066744804382,-0.070539191365242,0.5166260600090027,0.45694947242736816,-0.10019831359386444,0.5064787268638611,0.49922144412994385,-0.09998650848865509,0.4906906187534332,0.5530210733413696,-0.09435785561800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.47514209151268005,0.7676810026168823,1.9690064334554336e-07,0.4235198497772217,0.7444320321083069,-0.030226850882172585,0.38409340381622314,0.6712700128555298,-0.04572593420743942,0.3680829107761383,0.5932374000549316,-0.06112026795744896,0.3541174829006195,0.5231805443763733,-0.07458800822496414,0.38847145438194275,0.5319555997848511,-0.017333731055259705,0.3711104691028595,0.45177769660949707,-0.04723390191793442,0.36432525515556335,0.4034016728401184,-0.07088219374418259,0.3590533137321472,0.3645596206188202,-0.08579162508249283,0.4252323508262634,0.5131350159645081,-0.019840873777866364,0.40697240829467773,0.41112449765205383,-0.052953608334064484,0.395236998796463,0.37810608744621277,-0.07321374118328094,0.384969562292099,0.3573293089866638,-0.08248806744813919,0.4643564224243164,0.5194594860076904,-0.02720588445663452,0.4531756341457367,0.4338756799697876,-0.06828068941831589,0.4420246481895447,0.5140205025672913,-0.07298576086759567,0.43333348631858826,0.5862106680870056,-0.06522224843502045,0.5064754486083984,0.5460405349731445,-0.03704448416829109,0.4963184893131256,0.4848136007785797,-0.06915339827537537,0.4783892035484314,0.5354858040809631,-0.06998948007822037,0.4630086123943329,0.5920588374137878,-0.0630808100104332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.47440290451049805,0.7706863880157471,-1.584808195786991e-08,0.42249250411987305,0.7418394684791565,-0.026339953765273094,0.3819067180156708,0.6653833389282227,-0.04129643738269806,0.3701392114162445,0.5825340747833252,-0.05692649632692337,0.36122632026672363,0.5003788471221924,-0.0697704404592514,0.3847944140434265,0.5457296967506409,-0.0071770744398236275,0.36623844504356384,0.47861459851264954,-0.040152352303266525,0.35702019929885864,0.4446699023246765,-0.0643882155418396,0.34945106506347656,0.4480758607387543,-0.07635272294282913,0.4222791790962219,0.5220147967338562,-0.010143652558326721,0.4054727256298065,0.42689594626426697,-0.046925392001867294,0.391857773065567,0.41890421509742737,-0.06735703349113464,0.3781787157058716,0.44939762353897095,-0.07309364527463913,0.4615195393562317,0.5216152667999268,-0.018708163872361183,0.44574931263923645,0.4501701891422272,-0.05940651893615723,0.4362033009529114,0.5237246751785278,-0.06370008736848831,0.4278837740421295,0.6001710295677185,-0.05461804196238518,0.5034701228141785,0.542326033115387,-0.029550855979323387,0.4852879047393799,0.49833106994628906,-0.06165827810764313,0.46853893995285034,0.5543680787086487,-0.06297371536493301,0.45387524366378784,0.6170375943183899,-0.05506569519639015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.4758237898349762,0.7757002115249634,-5.8182347828505954e-08,0.42354339361190796,0.7422966957092285,-0.02542814612388611,0.38334935903549194,0.6634926199913025,-0.040837209671735764,0.37225449085235596,0.5815049409866333,-0.05705392360687256,0.36349186301231384,0.4993530511856079,-0.07044422626495361,0.38557732105255127,0.5401107668876648,-0.006453222595155239,0.37136316299438477,0.47176018357276917,-0.041398677974939346,0.3622646629810333,0.4429321885108948,-0.06758806854486465,0.3544674515724182,0.45316046476364136,-0.08029772341251373,0.42324283719062805,0.5193824768066406,-0.009934809058904648,0.4076502323150635,0.4245340824127197,-0.047962531447410583,0.395603209733963,0.42407840490341187,-0.06838895380496979,0.3840031623840332,0.4610344171524048,-0.0735974982380867,0.4628460705280304,0.5209875106811523,-0.019080286845564842,0.44681501388549805,0.45523664355278015,-0.06025410443544388,0.4390396773815155,0.5347337126731873,-0.06353852897882462,0.43303847312927246,0.6115273237228394,-0.05355847254395485,0.505604088306427,0.5436099767684937,-0.030397316440939903,0.4858836233615875,0.5055178999900818,-0.061028853058815,0.46891993284225464,0.5653607845306396,-0.06030917167663574,0.45527297258377075,0.6256729960441589,-0.05111730098724365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
